,power_predictions,power_schedule,slacked_power_schedule,power,temperature_predictions,temperature,actions
106,1.2216409894696005,0.0,0.0,1.2195860548119104,20.63887275014454,20.99991124852687,0.0
107,1.2381072122819536,0.0,0.0,1.2190214200140586,20.95526196662162,20.999908374789005,0.0
108,1.2198220312794879,0.0,0.0,1.2184546850119216,20.631330945521018,20.99992906342202,0.0
109,1.2373168700138961,0.0,0.0,1.2178858477703811,20.95025526614201,20.99994842632494,0.0
110,1.2127309336762442,0.0,0.0,1.2173148946454644,20.599555110926637,20.99999703409295,0.0
111,1.2403764047436043,0.0,0.0,1.2167418203494025,20.931885410579827,20.999996083354535,0.0
112,1.2110439604389565,0.0,0.0,1.2161666254327121,20.598696401930734,20.999996304083133,0.0
113,1.2394876208858407,0.0,0.0,1.2155893007038125,20.931024353951152,20.99999854236511,0.0
114,1.2047278764928362,0.0,0.0,1.215009759579651,20.574846184209377,21.00017672617723,0.0
115,1.2425481053634548,0.0,0.0,1.214428081045942,20.919918248148047,20.99988738808745,0.0
116,1.2030336894649958,0.0,0.0,1.213844248296127,20.57402780355021,21.00003422692701,0.0
117,1.2416276435776716,0.0,0.0,1.2132582655539372,20.91994048826443,20.999911994320996,0.0
118,1.1984409327907288,0.0,0.0,1.2144280006793897,20.55790674290792,20.998464549818294,0.0
119,1.245089075940608,0.0,0.0,1.2155891389307993,20.917732945860422,20.999631777530254,0.0
120,1.2010085124415437,0.0,0.0,1.2167417389403694,20.543097810854746,20.99974980675852,0.0
121,1.246150843388078,0.0,0.0,1.2178858477703811,20.9048582565609,20.999758480987104,0.0
122,1.1995652430816652,0.0,0.0,1.2190214200140588,20.520387517649738,20.999825861908356,0.0
123,1.2503312708211856,0.0,0.0,1.2201485985799487,20.881757007851185,21.00012117009863,0.0
124,1.2011716673177113,0.0,0.0,1.221267416169345,20.510496630418253,21.000114897825764,0.0
125,1.251933350261969,0.0,0.0,1.2223779307189524,20.8738100914569,21.00008857196969,0.0
126,1.2058404610141724,0.0,0.0,1.2223779307189524,20.50782428895733,20.99996881406912,0.0
127,1.256673436317077,0.0,0.0,1.2223779307189524,20.830322136690373,20.999986997834014,0.0
128,1.20604530804617,0.0,0.0,1.2223779307189524,20.50384207890578,20.99994631219938,0.0
129,1.256684703472006,0.0,0.0,1.2223779307189524,20.82628961259281,21.00006486650797,0.0
130,1.2175200528290466,0.0,0.0,1.228339352104335,20.52013045804116,21.001287123428167,0.0
131,1.2625275818963164,0.0,0.0,1.23405854435584,20.774642186261044,21.000184804958323,0.0
132,1.2258892090553724,0.0,0.0,1.2395430009083086,20.509618633568305,20.999871851808,0.0
133,1.2694857292631911,0.0,0.0,1.244800041942494,20.75358967421793,20.999850088064207,0.0
134,1.2451334712057007,0.0,0.0,1.2502840279787972,20.5546407033748,21.000153389307094,0.0
135,1.2799371404321134,0.0,0.0,1.2555149374171348,20.694464859103967,21.00006547667548,0.0
136,1.2533245832311182,0.0,0.0,1.260501593162118,20.583226265999127,20.99978275643235,0.0
137,1.2877843865827594,0.0,0.0,1.2652525855998598,20.728157158414938,20.999905400167474,0.0
138,1.2664039765031652,0.0,0.0,1.2714875877888532,20.64286296731976,20.999975991747384,0.0
139,1.2970545516947816,0.0,0.0,1.2773581031331005,20.723809044053887,20.99996969080508,0.0
140,1.2739736221145412,0.0,0.0,1.282883408209152,20.698072684129137,21.000069393641464,0.0
141,1.3061303988818793,0.0,0.0,1.288082100042843,20.75297595016878,20.99994533697403,0.0
142,1.2915384363122882,0.0,0.0,1.2959225448857146,20.767745650800183,20.999940947500406,0.0
143,1.3156349996241588,0.0,0.0,1.3036682939864028,20.792418992645874,21.000008317280944,0.0
144,1.30054196719755,0.0,0.0,1.3113519921459325,20.839137597623854,20.999993580562705,0.0
